what,kind,bundleId,bundleVersion,description,time
opened,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1318755597255
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1318755597324
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318755611580
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.asm.AsmEditor",1318755625659
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1318755675201
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.asm.AsmEditor",1318755694833
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318755711596
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318756399151
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1318756401606
closed,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.asm.AsmEditor",1318756401606
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.close",1318756401643
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1318756401799
closed,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1318756401814
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.close",1318756401859
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1318756401981
closed,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1318756401981
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.close",1318756402023
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318756403571
opened,editor,org.eclipse.cdt.make.ui,7.1.1.201109151620,"org.eclipse.cdt.make.editor",1318756566950
activated,editor,org.eclipse.cdt.make.ui,7.1.1.201109151620,"org.eclipse.cdt.make.editor",1318756567045
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318756569994
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318756571485
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318756572820
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318756573967
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318756574480
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1318756577148
closed,editor,org.eclipse.cdt.make.ui,7.1.1.201109151620,"org.eclipse.cdt.make.editor",1318756577148
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.close",1318756577185
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318756578528
opened,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.asm.AsmEditor",1318756583128
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.asm.AsmEditor",1318756583180
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318756585910
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318756587738
opened,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1318756634988
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1318756635115
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318756639212
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318756641088
opened,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1318756670034
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1318756670110
opened,editor,org.eclipse.cdt.make.ui,7.1.1.201109151620,"org.eclipse.cdt.make.editor",1318756674558
activated,editor,org.eclipse.cdt.make.ui,7.1.1.201109151620,"org.eclipse.cdt.make.editor",1318756674659
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318756676225
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.asm.AsmEditor",1318756679362
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1318756701901
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1318756703945
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1318756705158
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1318756706238
activated,editor,org.eclipse.cdt.make.ui,7.1.1.201109151620,"org.eclipse.cdt.make.editor",1318756707146
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.asm.AsmEditor",1318756710717
activated,editor,org.eclipse.cdt.make.ui,7.1.1.201109151620,"org.eclipse.cdt.make.editor",1318756715799
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1318756748534
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1318756755768
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1318756761790
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1318756775389
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318756796543
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1318756841179
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318756843002
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318756845865
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.asm.AsmEditor",1318756850190
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318756852791
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318756854619
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318756854996
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318756855804
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318756856587
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318756859245
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318756866331
activated,editor,org.eclipse.cdt.make.ui,7.1.1.201109151620,"org.eclipse.cdt.make.editor",1318756867733
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1318756893209
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1318756895592
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1318756899098
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318756908361
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318756945544
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318756945719
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318756948094
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318756948109
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318756950581
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318756950744
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318756952151
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.asm.AsmEditor",1318756952366
closed,editor,org.eclipse.cdt.make.ui,7.1.1.201109151620,"org.eclipse.cdt.make.editor",1318756952378
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318756954482
opened,editor,org.eclipse.cdt.make.ui,7.1.1.201109151620,"org.eclipse.cdt.make.editor",1318756957071
activated,editor,org.eclipse.cdt.make.ui,7.1.1.201109151620,"org.eclipse.cdt.make.editor",1318756957159
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318756958920
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1318756964322
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1318756964515
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1318756967084
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318756968080
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318756982692
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318756986637
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318756987450
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318756988756
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318756991090
opened,view,org.eclipse.cdt.make.ui,7.1.1.201109151620,"org.eclipse.cdt.make.ui.views.MakeView",1318756995619
activated,view,org.eclipse.cdt.make.ui,7.1.1.201109151620,"org.eclipse.cdt.make.ui.views.MakeView",1318756995666
activated,editor,org.eclipse.cdt.make.ui,7.1.1.201109151620,"org.eclipse.cdt.make.editor",1318756998112
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318756999438
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318757043173
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318757048073
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1318757049992
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318757050017
activated,editor,org.eclipse.cdt.make.ui,7.1.1.201109151620,"org.eclipse.cdt.make.editor",1318757050257
closed,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1318757050261
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318757052333
opened,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1318757056671
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1318757056739
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318757059090
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318757064812
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318757068378
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.asm.AsmEditor",1318757069519
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318757160392
opened,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1318757181039
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1318757181148
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318757182743
executed,command,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.edit.opendecl",1318757569043
executed,command,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.edit.opendecl",1318757569918
executed,command,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.edit.opendecl",1318757570133
executed,command,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.edit.opendecl",1318757570332
executed,command,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.edit.opendecl",1318757570553
executed,command,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.edit.opendecl",1318757573318
executed,command,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.edit.opendecl",1318757573732
executed,command,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.edit.opendecl",1318757573921
executed,command,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.edit.opendecl",1318757574142
executed,command,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.edit.opendecl",1318757574378
executed,command,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.edit.opendecl",1318757574613
executed,command,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.edit.opendecl",1318757574960
executed,command,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.edit.opendecl",1318757575227
executed,command,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.edit.opendecl",1318757575458
executed,command,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.edit.opendecl",1318757575657
executed,command,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.edit.opendecl",1318757575853
executed,command,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.edit.opendecl",1318757576041
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1318757871459
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1318757872547
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.asm.AsmEditor",1318757884916
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318757944359
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318757952804
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318758174106
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1318758183900
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318758185729
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318758203536
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318758210628
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.asm.AsmEditor",1318758230278
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1318758252180
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.asm.AsmEditor",1318758266027
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1318758284863
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318758311052
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318758313273
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.asm.AsmEditor",1318758313470
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1318758368655
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1318758388475
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318758412354
opened,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1318758417446
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1318758417552
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318758420060
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1318758453297
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordNext",1318758456595
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordNext",1318758457036
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordNext",1318758457210
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordNext",1318758457369
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318758501214
opened,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1318758504163
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1318758504237
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318758505531
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1318758545120
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318758576426
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1318758596855
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318758598339
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordNext",1318758611480
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordNext",1318758611635
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1318758612419
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1318758615286
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.findReplace",1318758616500
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318758616563
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1318758617387
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318758619620
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1318758620520
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.findReplace",1318758621620
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318758621649
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1318758621880
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318758622986
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1318758624705
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.findReplace",1318758625840
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318758625868
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1318758626145
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318758627762
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318758629745
opened,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1318758637508
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1318758637579
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318758639548
executed,command,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.edit.opendecl",1318758660571
executed,command,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.edit.opendecl",1318758660786
executed,command,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.edit.opendecl",1318758660944
executed,command,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.edit.opendecl",1318758661102
executed,command,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.edit.opendecl",1318758661257
executed,command,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.edit.opendecl",1318758661394
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1318758662944
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1318758664637
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318758672198
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318758727255
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318758729577
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318758736331
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318758737990
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318758742747
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1318758746472
closed,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1318758746476
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.close",1318758746552
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1318758746681
